기간,공장,공정코드,품명,신규분류요약,총_생산수량,총_양품수량,총_불량수량,전체_수율(%),로트별 종합수율
2026-01-09,S관(3공장),[80] 누수/규격검사,O2O2 Spherical_K2-SMDH_WHITE_OPHTALMIC,Si_1-Day_Sph,25720.0,25620.0,100.0,99.61,89.04
2026-01-09,S관(3공장),[80] 누수/규격검사,O2O2 M_UV_Spherical(DK70)_SMH_OPTIC CENTER,Si_FRP_Sph,11980.0,11945.0,35.0,99.71,93.97
2026-01-10,A관(1공장),[10] 사출조립,1-Day_Metha,1-Day_Sph,33478.0,32887.0,431.0,98.23,
2026-01-10,A관(1공장),[10] 사출조립,1-day_58_Kontaktni-HA,1-Day_Sph,227007.0,220242.0,5965.0,97.02,
2026-01-10,A관(1공장),[10] 사출조립,(NEW)S43-HD-Dry-14.4,FRP_Sph,16652.0,16085.0,487.0,96.6,
2026-01-10,A관(1공장),[10] 사출조립,S55_8.60,FRP_Sph,39994.0,36672.0,3162.0,91.69,
2026-01-10,A관(1공장),[10] 사출조립,Sincere_2week UV_Clear,FRP_Sph,16860.0,16780.0,0.0,99.53,
2026-01-10,A관(1공장),[10] 사출조립,O2O2 Spherical(DK70)_K2-SMD,Si_1-Day_Sph,32095.0,31935.0,0.0,99.5,
2026-01-10,A관(1공장),[10] 사출조립,O2O2 D_UV_Toric_SMD,Si_1-Day_Toric,5120.0,5040.0,0.0,98.44,
2026-01-10,A관(1공장),[20] 분리,1-Day_Metha,1-Day_Sph,42394.0,37304.0,5090.0,87.99,
2026-01-10,A관(1공장),[20] 분리,(NEW)S43-HD-Dry-14.2,FRP_Sph,4489.0,3424.0,1065.0,76.28,
2026-01-10,A관(1공장),[20] 분리,S43-Dry-14.5,FRP_Sph,11275.0,9688.0,1587.0,85.92,
2026-01-10,A관(1공장),[20] 분리,S55,FRP_Sph,12019.0,9518.0,2501.0,79.19,
2026-01-10,A관(1공장),[20] 분리,T55_소사각,FRP_Toric,508.0,77.0,431.0,15.16,
2026-01-10,A관(1공장),[45] 하이드레이션/전면검사,CLC-20_원형,FRP_Color_Sph,100.0,100.0,0.0,100.0,
2026-01-10,A관(1공장),[45] 하이드레이션/전면검사,FLAMINGO_PIA_M_(중)(Y),FRP_Color_Sph,333.0,333.0,0.0,100.0,
2026-01-10,A관(1공장),[45] 하이드레이션/전면검사,MG M_Glow Hazel_GLAM_(중),FRP_Color_Sph,799.0,616.0,183.0,77.1,
2026-01-10,A관(1공장),[45] 하이드레이션/전면검사,MG M_Nature Brown_GLAM_(중),FRP_Color_Sph,4277.0,3503.0,774.0,81.9,
2026-01-10,A관(1공장),[45] 하이드레이션/전면검사,Rose_color_원형,FRP_Color_Sph,16028.0,16028.0,0.0,100.0,
2026-01-10,A관(1공장),[45] 하이드레이션/전면검사,Skin Grege_(신규)PIA_M_14.5(Y),FRP_Color_Sph,1085.0,1085.0,0.0,100.0,
2026-01-10,A관(1공장),[45] 하이드레이션/전면검사,Tangerine Tea_3T_(PBT)PIA_M_(중)(Y),FRP_Color_Sph,1076.0,1076.0,0.0,100.0,
2026-01-10,A관(1공장),[45] 하이드레이션/전면검사,water water_(신규)PIA_M(Y),FRP_Color_Sph,485.0,485.0,0.0,100.0,
2026-01-10,A관(1공장),[45] 하이드레이션/전면검사,S38_은캡(BLUE TINT),FRP_Sph,93.0,93.0,0.0,100.0,
2026-01-10,A관(1공장),[45] 하이드레이션/전면검사,S55_금캡,FRP_Sph,1403.0,1403.0,0.0,100.0,
2026-01-10,A관(1공장),[45] 하이드레이션/전면검사,S55_소사각,FRP_Sph,13079.0,13079.0,0.0,100.0,
2026-01-10,A관(1공장),[45] 하이드레이션/전면검사,T38_금캡(UV포함),FRP_Toric,6182.0,6182.0,0.0,100.0,
2026-01-10,A관(1공장),[55] 접착/ 멸균,Advance_EO_소사각,FRP_Color_Sph,1673.0,1370.0,303.0,81.89,
2026-01-10,A관(1공장),[55] 접착/ 멸균,CLC-20_원형,FRP_Color_Sph,2804.0,2172.0,632.0,77.46,
2026-01-10,A관(1공장),[55] 접착/ 멸균,CLC-30_원형,FRP_Color_Sph,98.0,76.0,22.0,77.55,
2026-01-10,A관(1공장),[55] 접착/ 멸균,Dark Peony_PIA_M_(중)(Y),FRP_Color_Sph,2556.0,2523.0,33.0,98.71,
2026-01-10,A관(1공장),[55] 접착/ 멸균,MG M_Nature Brown_GLAM_(중),FRP_Color_Sph,1030.0,1030.0,0.0,100.0,
2026-01-10,A관(1공장),[55] 접착/ 멸균,Mocha Ring_PIA_M_(중),FRP_Color_Sph,2740.0,2706.0,34.0,98.76,
2026-01-10,A관(1공장),[55] 접착/ 멸균,NewFusion_원형,FRP_Color_Sph,98.0,96.0,2.0,97.96,
2026-01-10,A관(1공장),[55] 접착/ 멸균,Oolong Tea_PIA_M_중사각(Y),FRP_Color_Sph,1338.0,1309.0,29.0,97.83,
2026-01-10,A관(1공장),[55] 접착/ 멸균,Rose_color_원형,FRP_Color_Sph,14201.0,11485.0,2716.0,80.87,
2026-01-10,A관(1공장),[55] 접착/ 멸균,Metha_55_소사각,FRP_Sph,6179.0,6005.0,174.0,97.18,
2026-01-10,A관(1공장),[55] 접착/ 멸균,Metha_55_원형,FRP_Sph,5603.0,5468.0,135.0,97.59,
2026-01-10,A관(1공장),[55] 접착/ 멸균,S38-2_원형(Blue),FRP_Sph,447.0,336.0,111.0,75.17,
2026-01-10,A관(1공장),[55] 접착/ 멸균,S55_소사각,FRP_Sph,6290.0,5872.0,418.0,93.35,
2026-01-10,A관(1공장),[55] 접착/ 멸균,T38_금캡(UV포함),FRP_Toric,3798.0,3206.0,592.0,84.41,
2026-01-10,A관(1공장),[55] 접착/ 멸균,T55_소사각,FRP_Toric,8642.0,7632.0,1010.0,88.31,
2026-01-10,A관(1공장),[55] 접착/ 멸균,Keraband M_2weeks_(소),Si_FRP_Sph,11016.0,5998.0,5018.0,54.45,
2026-01-10,A관(1공장),[80] 누수/규격검사,Bella-SnowWhite_14.5_원형,FRP_Color_Sph,246.0,233.0,13.0,94.72,33.29
2026-01-10,A관(1공장),[80] 누수/규격검사,CLC-20_원형,FRP_Color_Sph,1958.0,1766.0,192.0,90.19,80.42
2026-01-10,A관(1공장),[80] 누수/규격검사,Coffee Jelly_PIA_M_(중)(Y),FRP_Color_Sph,618.0,595.0,18.0,96.28,73.1
2026-01-10,A관(1공장),[80] 누수/규격검사,Hapa M_Bam Brown_Dear Deer_(중),FRP_Color_Sph,90.0,87.0,3.0,96.67,87.0
2026-01-10,A관(1공장),[80] 누수/규격검사,MG M_Glow Hazel_GLAM_(중),FRP_Color_Sph,470.0,468.0,2.0,99.57,93.61
2026-01-10,A관(1공장),[80] 누수/규격검사,MG M_Nature Brown_GLAM_(중),FRP_Color_Sph,474.0,473.0,0.0,99.79,94.6
2026-01-10,A관(1공장),[80] 누수/규격검사,NewFusion_원형,FRP_Color_Sph,572.0,550.0,22.0,96.15,79.54
2026-01-10,A관(1공장),[80] 누수/규격검사,Rose_color_원형,FRP_Color_Sph,8367.0,7847.0,520.0,93.79,81.63
2026-01-10,A관(1공장),[80] 누수/규격검사,Sincere M_Air Beige_ITFAM_UV_38% 14.2 중사각,FRP_Color_Sph,574.0,498.0,76.0,86.76,77.24
2026-01-10,A관(1공장),[80] 누수/규격검사,Metha_55_금캡,FRP_Sph,254.0,248.0,6.0,97.64,97.26
2026-01-10,A관(1공장),[80] 누수/규격검사,Metha_55_소사각,FRP_Sph,9733.0,8989.0,744.0,92.36,89.77
2026-01-10,A관(1공장),[80] 누수/규격검사,S38_은캡(BLUE TINT),FRP_Sph,1191.0,1124.0,25.0,94.37,86.54
2026-01-10,A관(1공장),[80] 누수/규격검사,S55_소사각,FRP_Sph,10385.0,9725.0,660.0,93.64,86.11
2026-01-10,A관(1공장),[80] 누수/규격검사,US55-2(M)_소사각,FRP_Sph,3181.0,3029.0,152.0,95.22,92.89
2026-01-10,A관(1공장),[80] 누수/규격검사,T38_금캡(UV포함),FRP_Toric,315.0,312.0,3.0,99.05,89.14
2026-01-10,A관(1공장),[80] 누수/규격검사,T55_소사각,FRP_Toric,432.0,416.0,16.0,96.3,89.66
2026-01-10,A관(1공장),[80] 누수/규격검사,Keraband M_2weeks_(소),Si_FRP_Sph,3176.0,2957.0,177.0,93.1,55.19
2026-01-10,A관(1공장),[80] 누수/규격검사,O2O2 M_Spherical(DK70)_K2-SMD_(소),Si_FRP_Sph,8257.0,7863.0,394.0,95.23,87.7
2026-01-10,C관(2공장),[10] 사출조립,1-Day_iris_JazzBlack,1-Day_Color_Sph,60777.0,60237.0,380.0,99.11,
2026-01-10,C관(2공장),[10] 사출조립,1-Day_iris_SoulBrown,1-Day_Color_Sph,63432.0,59272.0,4000.0,93.44,
2026-01-10,C관(2공장),[10] 사출조립,ANW D_Bitter Brown_Dopewink 38%,1-Day_Color_Sph,31521.0,26162.0,5279.0,83.0,
2026-01-10,C관(2공장),[10] 사출조립,Alcon D_Allure Blue_W3C,1-Day_Color_Sph,18117.0,17437.0,600.0,96.25,
2026-01-10,C관(2공장),[10] 사출조립,Alcon D_Allure Grey_W3C,1-Day_Color_Sph,15267.0,13967.0,1220.0,91.48,
2026-01-10,C관(2공장),[10] 사출조립,Astra Estelle Brown,1-Day_Color_Sph,10961.0,10781.0,100.0,98.36,
2026-01-10,C관(2공장),[10] 사출조립,Clalen D_Iris_Shiny Brown,1-Day_Color_Sph,45070.0,41910.0,3000.0,92.99,
2026-01-10,C관(2공장),[10] 사출조립,Freedom380,1-Day_Color_Sph,81698.0,79699.0,1759.0,97.55,
2026-01-10,C관(2공장),[10] 사출조립,From D_(UV)Clear Beige_38%,1-Day_Color_Sph,29366.0,28736.0,550.0,97.85,
2026-01-10,C관(2공장),[10] 사출조립,Hapa D_Glazed Kristin_Choco,1-Day_Color_Sph,4907.0,4827.0,0.0,98.37,
2026-01-10,C관(2공장),[10] 사출조립,Hapakristin D_CREME BROWN_Secretive Kristin,1-Day_Color_Sph,14334.0,11874.0,2300.0,82.84,
2026-01-10,C관(2공장),[10] 사출조립,PIA D_Affogato_55% UV,1-Day_Color_Sph,32080.0,31400.0,600.0,97.88,
2026-01-10,C관(2공장),[10] 사출조립,PIA D_Brown Fondue_38% UV,1-Day_Color_Sph,9898.0,7518.0,2300.0,75.95,
2026-01-10,C관(2공장),[10] 사출조립,PIA D_Dollish Brown_55% UV,1-Day_Color_Sph,25141.0,22961.0,2100.0,91.33,
2026-01-10,C관(2공장),[10] 사출조립,PIA D_Dream Gray_55% UV,1-Day_Color_Sph,27937.0,25057.0,2800.0,89.69,
2026-01-10,C관(2공장),[10] 사출조립,PIA D_Mermaid Ring_55%_14.5 UV,1-Day_Color_Sph,23983.0,20191.0,3712.0,84.19,
2026-01-10,C관(2공장),[10] 사출조립,PIA D_Oolong Tea_55% UV,1-Day_Color_Sph,54028.0,53868.0,0.0,99.7,
2026-01-10,C관(2공장),[10] 사출조립,PIA D_Pomme Canele_38% UV,1-Day_Color_Sph,17796.0,15206.0,2510.0,85.45,
2026-01-10,C관(2공장),[10] 사출조립,PIA_MS2 Dazzle Gray_2T,1-Day_Color_Sph,18234.0,16154.0,2000.0,88.59,
2026-01-10,C관(2공장),[10] 사출조립,PIA_MS3 Coral Brown_2T,1-Day_Color_Sph,19375.0,16706.0,2509.0,86.22,
2026-01-10,C관(2공장),[10] 사출조립,PIA_SMOKEY BEIGE_1D_55%,1-Day_Color_Sph,6184.0,6104.0,0.0,98.71,
2026-01-10,C관(2공장),[10] 사출조립,PIA_SMOKEY GRAY_1D_55%,1-Day_Color_Sph,28747.0,25496.0,3171.0,88.69,
2026-01-10,C관(2공장),[10] 사출조립,sincere_Hologram Shell_1-Day 38%,1-Day_Color_Sph,23605.0,15875.0,7650.0,67.25,
2026-01-10,C관(2공장),[10] 사출조립,PIA D Toric_CP-0.75 Coffee Jelly_55% UV,1-Day_Color_Toric,23343.0,19623.0,3650.0,84.06,
2026-01-10,C관(2공장),[10] 사출조립,PIA D Toric_CP-1.25 Coffee Jelly_55% UV,1-Day_Color_Toric,42293.0,37373.0,4750.0,88.37,
2026-01-10,C관(2공장),[10] 사출조립,Princess Chocolat_PIA_M_(중)_14.5,FRP_Color_Sph,23462.0,21392.0,1990.0,91.18,
2026-01-10,C관(2공장),[20] 분리,1-Day_iris_JazzBlack,1-Day_Color_Sph,54682.0,49509.0,5173.0,90.54,
2026-01-10,C관(2공장),[20] 분리,1-Day_iris_SoulBrown,1-Day_Color_Sph,74421.0,65512.0,8909.0,88.03,
2026-01-10,C관(2공장),[20] 분리,AKMA REAL FIT 3 COLOR Brown,1-Day_Color_Sph,501.0,431.0,70.0,86.03,
2026-01-10,C관(2공장),[20] 분리,ANW D_Hazel Beige_Dopewink 38%,1-Day_Color_Sph,6297.0,4170.0,2127.0,66.22,
2026-01-10,C관(2공장),[20] 분리,ANW D_Vesta Beige_Dopewink 38%,1-Day_Color_Sph,5727.0,4387.0,1340.0,76.6,
2026-01-10,C관(2공장),[20] 분리,Alcon D_Allure Blue_W3C,1-Day_Color_Sph,29325.0,24788.0,4537.0,84.53,
2026-01-10,C관(2공장),[20] 분리,Alcon D_Allure Grey_W3C,1-Day_Color_Sph,16972.0,14999.0,1973.0,88.37,
2026-01-10,C관(2공장),[20] 분리,Alcon D_Chic Smoke_W4,1-Day_Color_Sph,25249.0,20428.0,4821.0,80.91,
2026-01-10,C관(2공장),[20] 분리,Alcon D_Jewel Gold_W3,1-Day_Color_Sph,21616.0,18871.0,2745.0,87.3,
2026-01-10,C관(2공장),[20] 분리,Alcon D_Satin Maple_W4C,1-Day_Color_Sph,61873.0,52434.0,9439.0,84.74,
2026-01-10,C관(2공장),[20] 분리,Clalen D_Iris_Shiny Brown,1-Day_Color_Sph,49527.0,45016.0,4511.0,90.89,
2026-01-10,C관(2공장),[20] 분리,Freedom380,1-Day_Color_Sph,144754.0,119711.0,25043.0,82.7,
2026-01-10,C관(2공장),[20] 분리,From D_(UV)Clear Beige Coral_38%,1-Day_Color_Sph,11910.0,10058.0,1852.0,84.45,
2026-01-10,C관(2공장),[20] 분리,From D_(UV)Clear Beige_38%,1-Day_Color_Sph,21743.0,18915.0,2828.0,86.99,
2026-01-10,C관(2공장),[20] 분리,HAPA(PIA) D_First Love Kristin Brown 14.2_38% UV,1-Day_Color_Sph,27818.0,17991.0,9827.0,64.67,
2026-01-10,C관(2공장),[20] 분리,HAPA(PIA) D_Sugar High Kristin Beige 14.2_55% UV,1-Day_Color_Sph,4678.0,4171.0,507.0,89.16,
2026-01-10,C관(2공장),[20] 분리,Hapakristin D_CREME BROWN_Secretive Kristin,1-Day_Color_Sph,3191.0,2810.0,381.0,88.06,
2026-01-10,C관(2공장),[20] 분리,Hapakristin D_Quiet Kristin Glow Black,1-Day_Color_Sph,635.0,377.0,258.0,59.37,
2026-01-10,C관(2공장),[20] 분리,PIA D_Cat Pearl_55%_14.5 UV,1-Day_Color_Sph,31818.0,23753.0,8065.0,74.65,
2026-01-10,C관(2공장),[20] 분리,PIA D_Cream Beige_14.4,1-Day_Color_Sph,1935.0,1793.0,142.0,92.66,
2026-01-10,C관(2공장),[20] 분리,PIA D_Dollish Brown_55% UV,1-Day_Color_Sph,57614.0,51268.0,6346.0,88.99,
2026-01-10,C관(2공장),[20] 분리,PIA D_Dream Gray_55% UV,1-Day_Color_Sph,20948.0,15942.0,5006.0,76.1,
2026-01-10,C관(2공장),[20] 분리,PIA D_Grege Quartz 38% UV,1-Day_Color_Sph,14194.0,11731.0,2463.0,82.65,
2026-01-10,C관(2공장),[20] 분리,PIA D_Maria Ring_55%_14.5 UV,1-Day_Color_Sph,6393.0,5797.0,596.0,90.68,
2026-01-10,C관(2공장),[20] 분리,PIA D_Melty Butter_55%_14.5 UV,1-Day_Color_Sph,1000.0,726.0,274.0,72.6,
2026-01-10,C관(2공장),[20] 분리,PIA D_Mermaid Ring_55%_14.5 UV,1-Day_Color_Sph,649.0,330.0,319.0,50.85,
2026-01-10,C관(2공장),[20] 분리,PIA D_Oolong Tea_55% UV,1-Day_Color_Sph,24534.0,20213.0,4321.0,82.39,
2026-01-10,C관(2공장),[20] 분리,PIA D_Pink Bomb_55%_14.5 UV,1-Day_Color_Sph,3431.0,2350.0,1081.0,68.49,
2026-01-10,C관(2공장),[20] 분리,PIA D_Teddy Brown_55% UV,1-Day_Color_Sph,4481.0,2441.0,2040.0,54.47,
2026-01-10,C관(2공장),[20] 분리,PIA D_Twin Topaz_38% UV,1-Day_Color_Sph,3182.0,2558.0,624.0,80.39,
2026-01-10,C관(2공장),[20] 분리,PIA D_Twinkle Brown_55%_14.5 UV,1-Day_Color_Sph,16570.0,14763.0,1807.0,89.09,
2026-01-10,C관(2공장),[20] 분리,PIA_Hot Chocolate_55%_1-DAY,1-Day_Color_Sph,2928.0,2116.0,812.0,72.27,
2026-01-10,C관(2공장),[20] 분리,PIA_MS2 Dazzle Gray_2T,1-Day_Color_Sph,25839.0,23098.0,2741.0,89.39,
2026-01-10,C관(2공장),[20] 분리,PIA_MS3 Coral Brown_2T,1-Day_Color_Sph,10256.0,9062.0,1194.0,88.36,
2026-01-10,C관(2공장),[20] 분리,REAL SOME BROWN(NOBLE MYSTIC),1-Day_Color_Sph,13824.0,10641.0,3183.0,76.97,
2026-01-10,C관(2공장),[20] 분리,REAL SOME CHOCO(NOBLE MYSTIC),1-Day_Color_Sph,9808.0,8072.0,1736.0,82.3,
2026-01-10,C관(2공장),[20] 분리,sincere_Hologram Shell_1-Day 38%,1-Day_Color_Sph,2193.0,1909.0,284.0,87.05,
2026-01-10,C관(2공장),[20] 분리,Hapa D Toric_Glazed Choco_CP-1.25,1-Day_Color_Toric,1856.0,966.0,890.0,52.05,
2026-01-10,C관(2공장),[20] 분리,PIA D Toric CP-0.75_Dazzle Gray_55% UV,1-Day_Color_Toric,676.0,579.0,97.0,85.65,
2026-01-10,C관(2공장),[20] 분리,PIA D Toric CP-1.25_Dollish Brown_55% UV,1-Day_Color_Toric,1278.0,1127.0,151.0,88.18,
2026-01-10,C관(2공장),[20] 분리,PIA D Toric_CP-0.75 Coffee Jelly_55% UV,1-Day_Color_Toric,56434.0,46639.0,9795.0,82.64,
2026-01-10,C관(2공장),[20] 분리,PIA D Toric_CP-1.25 Brown Bunny_55% UV,1-Day_Color_Toric,2356.0,2066.0,290.0,87.69,
2026-01-10,C관(2공장),[20] 분리,PIA D Toric_CP-1.25 Coffee Jelly_55% UV,1-Day_Color_Toric,30450.0,26198.0,4252.0,86.04,
2026-01-10,C관(2공장),[20] 분리,PIA D Toric_CP-1.25 Dollish Gray_55% UV,1-Day_Color_Toric,5407.0,4337.0,1070.0,80.21,
2026-01-10,C관(2공장),[20] 분리,PIA D Toric_CP-1.25 TOPARDS Baby Espresso_55%_UV,1-Day_Color_Toric,1865.0,1420.0,445.0,76.14,
2026-01-10,C관(2공장),[20] 분리,PIA_Date topaz CP-0.75 Toric_UV,1-Day_Color_Toric,7164.0,5950.0,1214.0,83.05,
2026-01-10,C관(2공장),[20] 분리,Toric_CP-0.75_Halo Brown,1-Day_Color_Toric,1001.0,617.0,384.0,61.64,
2026-01-10,C관(2공장),[20] 분리,Toric_CP-1.25_Halo Brown,1-Day_Color_Toric,2941.0,2625.0,316.0,89.26,
2026-01-10,C관(2공장),[20] 분리,1-day_58_Kontaktni-HA,1-Day_Sph,188791.0,154722.0,34069.0,81.95,
2026-01-10,C관(2공장),[20] 분리,Coral Brown_2T_(PBT)PIA_M(Y),FRP_Color_Sph,2268.0,1912.0,356.0,84.3,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,(NEW)ALICIA BROWN(근시),1-Day_Color_Sph,2812.0,2810.0,2.0,99.93,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,(영문)PIA_1D 55% Hot Chocolate,1-Day_Color_Sph,837.0,835.0,2.0,99.76,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,1-Day_iris_JazzBlack,1-Day_Color_Sph,65293.0,65240.0,53.0,99.92,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,1-Day_iris_SoulBrown,1-Day_Color_Sph,84682.0,84615.0,67.0,99.92,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,1-Day_iris_Suzy Gray,1-Day_Color_Sph,5152.0,5145.0,7.0,99.86,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,AKMA REAL FIT 3 Brown,1-Day_Color_Sph,1304.0,1300.0,4.0,99.69,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,ALENSA_1-DAY BL Metha,1-Day_Color_Sph,109028.0,108900.0,128.0,99.88,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,ANW D_Hazel Beige_Dopewink 38%,1-Day_Color_Sph,7091.0,7085.0,6.0,99.92,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,ANW D_Vesta Beige_Dopewink 38%,1-Day_Color_Sph,13991.0,13975.0,16.0,99.89,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,Clalen D_Iris_Shiny Brown,1-Day_Color_Sph,11212.0,11200.0,12.0,99.89,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,Coastal_JazzBlack(신형리드지),1-Day_Color_Sph,8334.0,8325.0,9.0,99.89,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,Coastal_SoulBrown(신형리드지),1-Day_Color_Sph,577.0,575.0,2.0,99.65,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,FGC D_Jazz Black_comfi 55%,1-Day_Color_Sph,7021.0,7015.0,6.0,99.91,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,From D_(UV)Clear Beige Coral_38%,1-Day_Color_Sph,30518.0,30480.0,38.0,99.88,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,From D_(UV)Clear Beige_38%,1-Day_Color_Sph,38506.0,38460.0,46.0,99.88,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,HAPA(PIA) D_First Love Kristin Brown 14.2_38% UV,1-Day_Color_Sph,5943.0,5935.0,8.0,99.87,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,HAPA(PIA) D_Sugar High Kristin Beige 14.2_55% UV,1-Day_Color_Sph,30705.0,30675.0,30.0,99.9,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,HAPA(PIA) D_Sugar High Kristin Plus Gray 14.2_55% UV,1-Day_Color_Sph,27976.0,27960.0,16.0,99.94,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,Hapakristin D_Quiet Kristin Glow Black,1-Day_Color_Sph,742.0,740.0,2.0,99.73,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,IRIS_Jazz black(NEW),1-Day_Color_Sph,2282.0,2280.0,2.0,99.91,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,Layala_Alicia Brown,1-Day_Color_Sph,3429.0,3425.0,4.0,99.88,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,Layala_Jazz Black,1-Day_Color_Sph,2356.0,2355.0,1.0,99.96,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Affogato_55% UV,1-Day_Color_Sph,21897.0,21865.0,32.0,99.85,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Air Gray_55% UV,1-Day_Color_Sph,8573.0,8560.0,13.0,99.85,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Bad Girl_55% UV,1-Day_Color_Sph,1079.0,1075.0,4.0,99.63,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Bob Gray_55% UV,1-Day_Color_Sph,1997.0,1995.0,2.0,99.9,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Brown Bunny_55% UV,1-Day_Color_Sph,1033.0,1030.0,3.0,99.71,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Cat Pearl_55%_14.5 UV,1-Day_Color_Sph,3501.0,3500.0,1.0,99.97,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Choco Ribbon_55% UV 14.2,1-Day_Color_Sph,6052.0,6040.0,12.0,99.8,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Dollish Brown_55% UV,1-Day_Color_Sph,30781.0,30745.0,36.0,99.88,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Grege Quartz 38% UV,1-Day_Color_Sph,10317.0,10305.0,12.0,99.88,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Mermaid Ring_55%_14.5 UV,1-Day_Color_Sph,330.0,330.0,0.0,100.0,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Night Spark_55% UV,1-Day_Color_Sph,1395.0,1390.0,5.0,99.64,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Oolong Tea_55% UV,1-Day_Color_Sph,22339.0,22315.0,24.0,99.89,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Sakana_55% UV,1-Day_Color_Sph,4240.0,4230.0,10.0,99.76,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Teddy Brown_55% UV,1-Day_Color_Sph,536.0,535.0,1.0,99.81,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Twinkle Brown_55%_14.5 UV,1-Day_Color_Sph,10525.0,10510.0,15.0,99.86,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA_1D 55% SabaTeishoku_2T,1-Day_Color_Sph,7487.0,7480.0,7.0,99.91,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA_Hot Chocolate_55%_1-DAY,1-Day_Color_Sph,1878.0,1875.0,3.0,99.84,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA_Lassie_1-DAY 55%,1-Day_Color_Sph,1150.0,1150.0,0.0,100.0,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA_MS2 Dazzle Gray_2T,1-Day_Color_Sph,15074.0,15065.0,9.0,99.94,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA_MS3 Coral Brown_2T,1-Day_Color_Sph,2251.0,2245.0,6.0,99.73,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA_MS4 Mirror Gray_3T,1-Day_Color_Sph,1681.0,1680.0,1.0,99.94,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA_RUSTY GRAY_1D_55%,1-Day_Color_Sph,736.0,735.0,1.0,99.86,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA_Tulle Brown_1D_55%_14.2,1-Day_Color_Sph,555.0,555.0,0.0,100.0,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,REAL SOME BROWN(NOBLE MYSTIC),1-Day_Color_Sph,5757.0,5750.0,7.0,99.88,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,REAL SOME CHOCO(NOBLE MYSTIC),1-Day_Color_Sph,17622.0,17610.0,12.0,99.93,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,Sincere D_Little Brown_ITFA_38% UV,1-Day_Color_Sph,9224.0,9200.0,24.0,99.74,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,sincere_Silky Ginger_1-Day 38%,1-Day_Color_Sph,7666.0,7630.0,30.0,99.53,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D Toric CP-0.75_Dazzle Gray_55% UV,1-Day_Color_Toric,8470.0,8445.0,25.0,99.7,
2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,PIA D Toric CP-0.75_Dollish Brown_55% UV,1-Day_Color_Toric,2786.0,2785.0,1.0,99.96,
